,년도,리그,소속,선수명,포지션,등번호,출전시간(분),득점,도움,슈팅,유효슈팅,차단된슈팅,벗어난슈팅,PA내슈팅,PA외슈팅,오프사이드,프리킥,코너킥,스로인,드리블시도,드리블성공,드리블성공%,패스시도,패스성공,패스성공%,키패스,전방패스시도,전방패스성공,전방패스성공%,후방패스시도,후방패스성공,후방패스성공%,횡패스시도,횡패스성공,횡패스성공%,공격지역패스시도,공격지역패스성공,공격지역패스성공%,수비지역패스시도,수비지역패스성공,수비지역패스성공%,중앙지역패스시도,중앙지역패스성공,중앙지역패스성공%,롱패스시도,롱패스성공,롱패스성공%,중거리패스시도,중거리패스성공,중거리패스성공%,숏패스시도,숏패스성공,숏패스성공%,크로스시도,크로스성공,크로스성공%,탈압박,지상경합시도,지상경합성공,지상경합성공%,공중경합시도,공중경합성공,공중경합성공%,태클시도,태클성공,태클성공%,클리어링,인터셉트,차단,획득,블락,볼미스,파울,피파울,경고,퇴장
32,2023,K리그2,경남,글레이손,FW,96,1876,10,2,32,15,7,10,25,7,1,0,0,0,11,7,63.6,367,252,68.7,17,149,61,0.0,110,106,96.4,108,85,78.7,119,76,63.9,16,8,50.0,232,168,72.4,12,7,58.3,93,55,59.1,262,190,72.5,18,4,22.2,1,36,24,66.7,171,67,186.1,24,5,20.8,25,17,23,76,25,28,22,22,2,0
33,2023,K리그2,경남,레오,FW,27,48,0,0,1,0,1,0,1,0,0,0,0,0,1,1,100.0,8,5,62.5,0,3,2,0.0,2,2,100.0,3,1,33.3,2,1,50.0,1,0,0.0,5,4,80.0,0,0,0.0,2,1,50.0,6,4,66.7,0,0,0.0,1,0,0,0.0,2,0,0.0,2,0,0.0,1,0,0,1,2,0,0,0,0,0
34,2023,K리그2,경남,미란징야,FW,77,172,0,0,10,2,1,7,6,4,1,1,5,0,2,0,0.0,27,19,70.4,1,7,4,0.0,11,8,72.7,9,7,77.8,12,9,75.0,4,2,50.0,11,8,72.7,1,1,100.0,4,3,75.0,22,15,68.2,8,2,25.0,0,4,1,25.0,14,2,50.0,7,1,14.3,0,1,2,9,3,1,4,4,0,0
35,2023,K리그2,경남,박민서,FW,77,55,0,0,2,1,1,0,2,0,0,0,0,0,0,0,0.0,8,4,50.0,0,5,1,0.0,3,3,100.0,0,0,0.0,4,2,50.0,1,1,100.0,3,1,33.3,0,0,0.0,2,1,50.0,6,3,50.0,1,0,0.0,0,0,0,0.0,5,1,0.0,0,0,0.0,0,1,2,3,0,0,2,2,0,0
36,2023,K리그2,경남,설현진,FW,19,280,1,1,3,1,1,1,1,2,0,0,0,0,3,0,0.0,59,41,69.5,2,14,6,0.0,25,24,96.0,20,11,55.0,17,10,58.8,7,6,85.7,35,25,71.4,5,2,40.0,11,8,72.7,43,31,72.1,3,1,33.3,1,8,2,25.0,27,13,162.5,10,1,10.0,3,1,6,18,3,5,8,8,0,0
37,2023,K리그2,경남,원기종,FW,7,1780,9,1,43,17,2,24,31,12,14,0,0,6,33,5,15.2,338,222,65.7,20,147,74,0.0,70,65,92.9,121,83,68.6,147,102,69.4,11,6,54.5,180,114,63.3,21,14,66.7,99,62,62.6,218,146,67.0,16,4,25.0,6,24,10,41.7,88,37,154.2,17,5,29.4,8,12,12,88,16,19,11,25,2,0
38,2023,K리그2,경남,유준하,FW,42,130,0,0,2,0,2,0,0,2,1,0,0,0,1,0,0.0,34,28,82.4,1,8,4,0.0,19,18,94.7,7,6,85.7,15,11,73.3,2,2,100.0,17,15,88.2,0,0,0.0,11,8,72.7,23,20,87.0,0,0,0.0,0,3,2,66.7,1,0,0.0,4,0,0.0,0,0,1,5,0,2,3,1,0,0
39,2023,K리그2,경남,이종언,FW,79,279,0,0,7,2,1,4,3,4,0,0,0,1,3,2,66.7,59,45,76.3,0,18,10,0.0,28,26,92.9,13,9,69.2,24,18,75.0,5,5,100.0,30,22,73.3,0,0,0.0,13,10,76.9,46,35,76.1,1,0,0.0,0,15,5,33.3,18,6,40.0,9,1,11.1,2,5,5,14,5,2,8,1,0,0
40,2023,K리그2,경남,조향기,FW,9,140,1,0,2,1,1,0,0,2,0,0,0,0,1,0,0.0,34,21,61.8,0,7,1,0.0,18,14,77.8,9,6,66.7,13,6,46.2,4,2,50.0,17,13,76.5,0,0,0.0,7,4,57.1,27,17,63.0,0,0,0.0,0,7,2,28.6,14,7,100.0,0,0,0.0,1,5,1,9,1,0,0,5,0,0
41,2023,K리그2,경남,카스트로,FW,95,62,0,0,4,1,2,1,2,2,1,0,0,0,0,0,0.0,10,8,80.0,1,8,6,0.0,2,2,100.0,0,0,0.0,2,2,100.0,2,0,0.0,6,6,100.0,0,0,0.0,5,4,80.0,5,4,80.0,0,0,0.0,0,0,0,0.0,2,0,0.0,1,1,100.0,0,2,4,7,4,1,1,0,0,0
42,2023,K리그2,경남,고동민,대기,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
43,2023,K리그2,경남,권기표,대기,11,155,0,0,3,0,1,2,2,1,0,0,1,0,1,1,100.0,55,46,83.6,0,18,11,0.0,20,19,95.0,17,16,94.1,18,15,83.3,6,5,83.3,31,26,83.9,5,2,40.0,12,11,91.7,38,33,86.8,2,0,0.0,0,2,2,100.0,8,5,250.0,3,1,33.3,3,4,4,15,2,2,4,4,0,0
44,2023,K리그2,경남,글레이손,대기,96,151,1,0,7,2,0,5,7,0,0,0,0,0,3,1,33.3,35,19,54.3,1,19,8,0.0,9,9,100.0,7,2,28.6,14,4,28.6,4,4,100.0,17,11,64.7,1,0,0.0,13,4,30.8,21,15,71.4,1,0,0.0,1,0,0,0.0,22,12,0.0,3,1,33.3,3,1,0,6,1,1,3,2,0,0
45,2023,K리그2,경남,김범용,대기,6,72,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0.0,47,38,80.9,0,17,9,0.0,16,16,100.0,14,13,92.9,9,9,100.0,7,5,71.4,31,24,77.4,12,6,50.0,15,14,93.3,20,18,90.0,1,0,0.0,0,0,0,0.0,2,2,0.0,7,3,42.9,2,4,2,8,2,0,2,1,0,0
46,2023,K리그2,경남,김영찬,대기,5,54,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,20,15,75.0,0,11,6,0.0,3,3,100.0,6,6,100.0,0,0,0.0,15,11,73.3,5,4,80.0,5,0,0.0,10,10,100.0,5,5,100.0,0,0,0.0,0,0,0,0.0,6,4,0.0,0,0,0.0,8,1,1,1,2,0,0,1,0,0
47,2023,K리그2,경남,레오,대기,27,177,0,0,2,0,1,1,1,1,0,0,0,1,1,1,100.0,51,39,76.5,1,14,7,0.0,17,13,76.5,20,19,95.0,23,17,73.9,6,5,83.3,22,17,77.3,4,2,50.0,17,14,82.4,30,23,76.7,2,0,0.0,4,1,0,0.0,4,1,100.0,4,3,75.0,0,4,1,16,2,2,2,0,0,0
48,2023,K리그2,경남,모재현,대기,10,419,1,0,10,3,3,4,6,4,0,1,0,2,7,5,71.4,142,120,84.5,5,50,37,0.0,59,54,91.5,33,29,87.9,46,37,80.4,21,18,85.7,75,65,86.7,13,10,76.9,45,41,91.1,84,69,82.1,17,3,17.6,1,11,5,45.5,12,6,54.5,10,5,50.0,6,9,11,41,7,3,15,6,0,0
49,2023,K리그2,경남,미란징야,대기,77,209,0,0,6,1,1,4,2,4,0,1,3,0,5,2,40.0,36,30,83.3,3,16,12,0.0,9,9,100.0,11,9,81.8,17,12,70.6,3,3,100.0,16,15,93.8,3,2,66.7,11,9,81.8,22,19,86.4,3,0,0.0,0,2,0,0.0,13,4,200.0,10,2,20.0,2,3,2,12,6,4,3,1,1,0
50,2023,K리그2,경남,박민서,대기,21,374,1,0,2,1,0,1,1,1,0,8,22,28,5,2,40.0,175,141,80.6,12,77,47,0.0,50,50,100.0,48,44,91.7,36,31,86.1,49,38,77.6,90,72,80.0,29,20,69.0,55,44,80.0,91,77,84.6,47,16,34.0,1,5,1,20.0,7,5,100.0,18,6,33.3,9,13,7,23,7,2,5,3,1,0
51,2023,K리그2,경남,박민서,대기,77,240,1,0,10,2,3,5,8,2,0,0,0,0,2,1,50.0,49,44,89.8,2,14,10,0.0,21,20,95.2,14,14,100.0,25,23,92.0,5,4,80.0,19,17,89.5,2,1,50.0,13,11,84.6,34,32,94.1,9,1,11.1,0,4,1,25.0,24,15,375.0,5,2,40.0,4,4,2,23,3,1,7,4,0,0
52,2023,K리그2,경남,박재환,대기,73,102,0,0,2,0,0,2,2,0,0,5,0,0,0,0,0.0,64,59,92.2,0,30,26,0.0,13,13,100.0,21,20,95.2,4,4,100.0,36,32,88.9,24,23,95.8,11,8,72.7,30,29,96.7,23,22,95.7,0,0,0.0,1,0,0,0.0,9,8,0.0,3,1,33.3,6,6,1,7,1,0,1,2,1,0
53,2023,K리그2,경남,서재원,대기,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
54,2023,K리그2,경남,설현진,대기,19,288,1,1,7,1,2,4,4,3,0,0,0,3,8,4,50.0,71,50,70.4,4,22,8,0.0,20,18,90.0,29,24,82.8,32,23,71.9,15,13,86.7,24,14,58.3,6,3,50.0,19,12,63.2,46,35,76.1,8,2,25.0,2,5,2,40.0,20,7,140.0,11,6,54.5,5,6,6,18,4,4,8,7,0,0
55,2023,K리그2,경남,손정현,대기,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
56,2023,K리그2,경남,송홍민,대기,4,145,0,0,1,0,1,0,0,1,0,6,4,1,1,0,0.0,90,80,88.9,0,27,17,0.0,13,13,100.0,50,50,100.0,6,4,66.7,16,13,81.2,68,63,92.6,13,9,69.2,34,33,97.1,43,38,88.4,5,0,0.0,0,1,1,100.0,10,6,600.0,2,0,0.0,7,8,6,17,3,0,3,0,0,0
57,2023,K리그2,경남,우주성,대기,15,124,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0.0,60,54,90.0,1,23,18,0.0,15,15,100.0,22,21,95.5,12,12,100.0,12,10,83.3,36,32,88.9,11,10,90.9,24,20,83.3,25,24,96.0,2,0,0.0,0,1,0,0.0,10,6,600.0,3,0,0.0,10,3,4,7,2,0,0,2,0,0
58,2023,K리그2,경남,원기종,대기,7,394,0,1,8,2,3,3,6,2,0,0,0,0,6,1,16.7,70,44,62.9,6,32,14,0.0,9,9,100.0,29,21,72.4,36,26,72.2,4,3,75.0,30,15,50.0,7,4,57.1,20,11,55.0,43,29,67.4,3,1,33.3,2,7,5,71.4,17,4,57.1,5,3,60.0,0,0,4,26,1,10,3,5,1,0
59,2023,K리그2,경남,유준하,대기,42,40,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,5,3,60.0,1,2,2,0.0,3,1,33.3,0,0,0.0,3,1,33.3,0,0,0.0,2,2,100.0,0,0,0.0,3,3,100.0,2,0,0.0,1,1,100.0,0,1,0,0.0,2,0,0.0,1,0,0.0,0,0,2,4,1,0,0,0,0,0
60,2023,K리그2,경남,이강희,대기,88,225,0,0,3,0,0,3,2,1,0,5,0,0,1,1,100.0,128,109,85.2,1,46,33,0.0,33,33,100.0,49,43,87.8,4,2,50.0,68,54,79.4,56,53,94.6,24,15,62.5,50,48,96.0,54,46,85.2,1,0,0.0,0,3,3,100.0,22,14,466.7,9,3,33.3,21,6,3,9,11,0,1,1,0,0
61,2023,K리그2,경남,이광진,대기,16,224,0,2,0,0,0,0,0,0,0,10,10,0,7,5,71.4,132,104,78.8,5,70,45,0.0,13,13,100.0,49,46,93.9,20,14,70.0,22,16,72.7,90,74,82.2,28,18,64.3,43,36,83.7,61,50,82.0,17,6,35.3,1,2,1,50.0,6,4,200.0,11,4,36.4,5,14,12,19,3,1,4,6,0,0
62,2023,K리그2,경남,이민기,대기,33,150,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0.0,72,64,88.9,1,21,15,0.0,25,25,100.0,26,24,92.3,16,13,81.2,22,21,95.5,34,30,88.2,7,5,71.4,27,25,92.6,38,34,89.5,2,1,50.0,0,1,0,0.0,5,4,400.0,3,1,33.3,3,5,5,13,6,0,4,1,1,0
63,2023,K리그2,경남,이윤오,대기,25,53,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.0,7,7,100.0,0,7,7,0.0,0,0,0.0,0,0,0.0,0,0,0.0,7,7,100.0,0,0,0.0,2,2,100.0,3,3,100.0,2,2,100.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,1,0,0,0,0,0,0
64,2023,K리그2,경남,이재명,대기,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
65,2023,K리그2,경남,이종언,대기,79,74,0,1,2,1,1,0,2,0,0,0,0,0,2,1,50.0,12,10,83.3,1,2,1,0.0,4,4,100.0,6,5,83.3,5,4,80.0,0,0,0.0,7,6,85.7,1,1,100.0,2,2,100.0,9,7,77.8,3,1,33.3,0,2,1,50.0,4,0,0.0,1,0,0.0,2,3,2,6,0,2,4,0,0,0
66,2023,K리그2,경남,이주영,대기,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
67,2023,K리그2,경남,이준재,대기,18,238,1,0,7,1,1,5,5,2,0,3,0,16,7,2,28.6,97,78,80.4,0,47,30,0.0,29,29,100.0,21,19,90.5,18,13,72.2,33,26,78.8,46,39,84.8,19,13,68.4,36,29,80.6,42,36,85.7,15,0,0.0,0,2,0,0.0,7,4,200.0,7,2,28.6,10,8,6,9,8,4,4,4,0,0
68,2023,K리그2,경남,이지승,대기,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
69,2023,K리그2,경남,이찬욱,대기,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
70,2023,K리그2,경남,조상준,대기,99,515,1,2,13,3,3,7,11,2,1,0,0,2,8,4,50.0,122,95,77.9,4,43,24,0.0,37,36,97.3,42,35,83.3,42,30,71.4,20,16,80.0,60,49,81.7,7,5,71.4,32,29,90.6,83,61,73.5,12,2,16.7,0,3,0,0.0,22,10,333.3,13,1,7.7,3,12,10,32,13,6,6,8,0,0
71,2023,K리그2,경남,조향기,대기,9,50,0,0,2,0,0,2,2,0,0,0,0,0,1,0,0.0,16,11,68.8,2,7,3,0.0,3,3,100.0,6,5,83.3,9,5,55.6,2,2,100.0,5,4,80.0,0,0,0.0,3,2,66.7,13,9,69.2,0,0,0.0,0,0,0,0.0,9,6,0.0,2,1,50.0,0,1,0,5,1,0,1,0,0,0
72,2023,K리그2,경남,카스트로,대기,95,285,3,2,11,5,4,2,7,4,0,0,1,0,2,2,100.0,90,69,76.7,3,34,17,0.0,19,19,100.0,37,33,89.2,25,18,72.0,15,10,66.7,50,41,82.0,9,4,44.4,30,24,80.0,51,41,80.4,4,1,25.0,1,5,2,40.0,4,1,20.0,7,1,14.3,7,8,6,28,6,2,4,1,0,0
0,2023,K리그2,부천,이범수,GK,25,2649,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0.0,812,524,64.5,0,610,322,0.0,1,1,100.0,201,201,100.0,0,0,0.0,808,523,64.7,4,1,25.0,460,173,37.6,196,195,99.5,156,156,100.0,0,0,0.0,0,0,0,0.0,0,0,0.0,1,1,100.0,36,94,0,94,6,2,0,4,2,0
1,2023,K리그2,부천,이주현,GK,1,492,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0.0,112,65,58.0,0,94,47,0.0,0,0,0.0,18,18,100.0,0,0,0.0,112,65,58.0,0,0,0.0,60,15,25.0,18,16,88.9,34,34,100.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0.0,4,16,0,20,0,0,0,0,0,0
2,2023,K리그2,부천,김선호,DF,37,196,0,0,0,0,0,0,0,0,1,1,0,7,1,0,0.0,83,68,81.9,1,48,34,0.0,13,13,100.0,22,21,95.5,11,10,90.9,27,18,66.7,45,40,88.9,5,1,20.0,29,22,75.9,49,45,91.8,2,2,100.0,1,0,0,0.0,6,3,0.0,2,1,50.0,9,4,1,6,2,1,1,0,0,0
3,2023,K리그2,부천,닐손주니어,DF,6,3095,3,1,18,7,4,7,12,6,3,62,0,3,3,2,66.7,"1,648","1,423",86.3,6,725,516,0.0,131,130,99.2,792,777,98.1,48,33,68.8,839,748,89.2,761,642,84.4,282,134,47.5,763,723,94.8,603,566,93.9,6,0,0.0,4,18,13,72.2,112,66,366.7,85,43,50.6,260,158,80,121,82,6,14,14,0,0
4,2023,K리그2,부천,서명관,DF,20,2067,0,0,6,0,3,3,4,2,0,36,0,45,6,2,33.3,"1,119",940,84.0,1,574,404,0.0,159,157,98.7,386,379,98.2,39,31,79.5,451,365,80.9,629,544,86.5,144,59,41.0,419,367,87.6,556,514,92.4,8,0,0.0,5,43,22,51.2,156,93,216.3,51,21,41.2,186,121,62,91,63,7,17,9,3,0
5,2023,K리그2,부천,이동희,DF,3,2833,0,1,10,0,0,10,10,0,0,36,0,144,7,1,14.3,"1,408","1,149",81.6,8,739,505,0.0,238,234,98.3,431,410,95.1,112,78,69.6,494,407,82.4,802,664,82.8,196,99,50.5,543,467,86.0,669,583,87.1,13,1,7.7,1,44,20,45.5,332,214,486.4,63,28,44.4,345,144,62,121,77,12,38,14,5,0
6,2023,K리그2,부천,이용혁,DF,5,1073,0,0,5,1,1,3,3,2,0,4,0,8,0,0,0.0,517,447,86.5,2,255,187,0.0,76,76,100.0,186,184,98.9,27,17,63.0,264,223,84.5,226,207,91.6,68,31,45.6,212,193,91.0,237,223,94.1,4,0,0.0,1,20,7,35.0,87,55,275.0,25,3,12.0,108,35,22,38,33,1,8,13,1,0
7,2023,K리그2,부천,감한솔,MF,31,417,0,0,0,0,0,0,0,0,0,0,0,22,2,1,50.0,137,100,73.0,0,49,21,0.0,49,46,93.9,39,33,84.6,63,53,84.1,21,14,66.7,53,33,62.3,19,6,31.6,27,23,85.2,91,71,78.0,9,0,0.0,0,8,2,25.0,6,0,0.0,13,4,30.8,8,6,10,23,8,1,3,5,0,0
8,2023,K리그2,부천,김규민,MF,17,379,0,0,3,0,1,2,2,1,0,2,8,24,5,1,20.0,149,119,79.9,4,56,37,0.0,55,54,98.2,38,28,73.7,50,43,86.0,35,24,68.6,64,52,81.2,13,5,38.5,41,32,78.0,95,82,86.3,25,4,16.0,4,0,0,0.0,4,2,0.0,5,3,60.0,7,9,2,17,8,5,1,4,0,0
9,2023,K리그2,부천,김선호,MF,37,1873,3,0,6,4,0,2,4,2,2,22,21,181,19,6,31.6,783,602,76.9,16,352,199,0.0,258,252,97.7,173,151,87.3,191,162,84.8,195,134,68.7,397,306,77.1,65,20,30.8,221,163,73.8,497,419,84.3,63,18,28.6,9,13,7,53.8,37,16,123.1,58,22,37.9,47,52,37,94,56,13,19,8,1,0
10,2023,K리그2,부천,김준형,MF,8,183,0,0,3,0,1,2,0,3,1,3,5,0,0,0,0.0,103,83,80.6,3,38,25,0.0,23,21,91.3,42,37,88.1,23,21,91.3,13,10,76.9,67,52,77.6,6,3,50.0,26,19,73.1,71,61,85.9,9,3,33.3,0,6,2,33.3,12,6,100.0,11,6,54.5,5,5,5,16,2,4,5,4,0,0
11,2023,K리그2,부천,김호남,MF,19,797,0,2,3,1,0,2,0,3,3,0,0,64,3,2,66.7,314,240,76.4,8,134,80,0.0,85,81,95.3,95,79,83.2,122,96,78.7,49,30,61.2,143,114,79.7,27,8,29.6,102,77,75.5,185,155,83.8,29,9,31.0,2,8,1,12.5,15,5,62.5,17,3,17.6,18,16,17,49,12,9,12,4,1,0
12,2023,K리그2,부천,박형진,MF,21,680,0,0,6,1,1,4,0,6,1,16,19,37,1,1,100.0,257,206,80.2,6,111,71,0.0,71,68,95.8,75,67,89.3,60,45,75.0,51,41,80.4,146,120,82.2,37,24,64.9,68,46,67.6,152,136,89.5,36,5,13.9,1,2,1,50.0,18,9,450.0,7,2,28.6,21,19,9,36,19,5,7,6,1,0
13,2023,K리그2,부천,송진규,MF,15,278,0,0,4,1,1,2,0,4,0,0,0,1,4,2,50.0,178,154,86.5,2,58,38,0.0,51,51,100.0,69,65,94.2,43,38,88.4,17,14,82.4,118,102,86.4,13,7,53.8,57,54,94.7,108,93,86.1,2,2,100.0,0,1,1,100.0,8,2,200.0,6,1,16.7,2,9,7,16,10,3,3,4,1,0
14,2023,K리그2,부천,안재준,MF,11,99,0,1,3,2,0,1,3,0,1,0,0,0,0,0,0.0,25,20,80.0,1,6,3,0.0,11,10,90.9,8,7,87.5,6,5,83.3,6,5,83.3,13,10,76.9,2,1,50.0,4,4,100.0,19,15,78.9,0,0,0.0,1,0,0,0.0,2,1,0.0,0,0,0.0,0,1,0,6,1,1,1,1,0,0
15,2023,K리그2,부천,유승현,MF,66,911,1,0,2,1,0,1,1,1,1,1,0,74,10,2,20.0,271,178,65.7,4,119,52,0.0,69,66,95.7,83,60,72.3,96,62,64.6,51,32,62.7,124,84,67.7,36,7,19.4,103,62,60.2,132,109,82.6,36,5,13.9,2,18,9,50.0,32,17,94.4,22,6,27.3,56,18,13,39,15,10,11,14,1,0
16,2023,K리그2,부천,정희웅,MF,29,739,0,0,3,1,1,1,1,2,1,0,0,33,19,8,42.1,219,176,80.4,4,94,59,0.0,57,56,98.2,68,61,89.7,71,59,83.1,41,29,70.7,107,88,82.2,18,7,38.9,61,47,77.0,140,122,87.1,17,2,11.8,6,6,4,66.7,23,9,150.0,21,12,57.1,37,22,11,30,20,5,7,14,3,0
17,2023,K리그2,부천,조수철,MF,10,485,1,0,6,3,0,3,2,4,0,7,0,0,1,0,0.0,326,289,88.7,4,96,68,0.0,78,76,97.4,152,145,95.4,39,31,79.5,63,59,93.7,224,199,88.8,30,21,70.0,132,118,89.4,164,150,91.5,3,1,33.3,0,1,1,100.0,7,4,400.0,10,2,20.0,16,23,16,33,18,5,8,3,1,0
18,2023,K리그2,부천,최재영,MF,14,1551,1,1,9,2,2,5,5,4,0,28,4,4,3,2,66.7,834,735,88.1,10,285,206,0.0,245,241,98.4,304,288,94.7,146,121,82.9,148,133,89.9,540,481,89.1,73,44,60.3,289,262,90.7,472,429,90.9,20,3,15.0,3,9,3,33.3,34,17,188.9,60,12,20.0,27,28,37,121,32,13,21,14,3,0
19,2023,K리그2,부천,카즈,MF,23,2942,1,2,13,3,3,7,2,11,2,38,23,1,1,1,100.0,"1,750","1,543",88.2,21,668,488,0.0,313,308,98.4,769,747,97.1,146,125,85.6,333,287,86.2,"1,271","1,131",89.0,214,134,62.6,668,608,91.0,868,801,92.3,56,19,33.9,4,26,13,50.0,70,26,100.0,84,22,26.2,61,90,72,236,63,17,41,30,4,0
20,2023,K리그2,부천,강재우,FW,77,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
21,2023,K리그2,부천,김보용,FW,9,234,0,0,2,1,0,1,1,1,0,0,0,0,5,3,60.0,29,21,72.4,1,6,2,0.0,14,12,85.7,9,7,77.8,7,4,57.1,2,2,100.0,20,15,75.0,2,1,50.0,4,2,50.0,23,18,78.3,3,1,33.3,1,2,1,50.0,12,2,100.0,2,0,0.0,1,4,2,5,0,4,4,4,0,0
22,2023,K리그2,부천,김호남,FW,19,584,0,0,10,2,1,7,8,2,1,0,0,2,3,1,33.3,110,83,75.5,3,38,22,0.0,37,36,97.3,35,25,71.4,40,32,80.0,12,9,75.0,58,42,72.4,5,2,40.0,28,25,89.3,77,56,72.7,13,2,15.4,0,7,3,42.9,21,7,100.0,13,5,38.5,5,6,9,29,4,7,7,5,1,0
23,2023,K리그2,부천,루페타,FW,42,522,1,1,9,3,0,6,6,3,6,1,0,2,2,1,50.0,60,35,58.3,2,5,0,0.0,31,23,74.2,24,12,50.0,24,13,54.2,1,1,100.0,35,21,60.0,5,3,60.0,10,6,60.0,45,26,57.8,3,1,33.3,2,27,19,70.4,37,14,51.9,5,3,60.0,6,0,2,11,0,8,8,17,2,0
24,2023,K리그2,부천,박호민,FW,99,49,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0.0,7,5,71.4,0,1,0,0.0,3,2,66.7,3,3,100.0,3,2,66.7,0,0,0.0,4,3,75.0,1,1,100.0,1,1,100.0,5,3,60.0,2,0,0.0,0,1,1,100.0,3,2,200.0,0,0,0.0,0,2,0,3,0,0,2,1,1,0
25,2023,K리그2,부천,송진규,FW,15,617,1,2,9,3,1,5,5,4,0,3,0,1,6,3,50.0,263,210,79.8,3,81,57,0.0,95,83,87.4,87,70,80.5,81,67,82.7,39,27,69.2,143,116,81.1,11,8,72.7,61,52,85.2,191,150,78.5,2,1,50.0,8,5,4,80.0,19,7,140.0,20,5,25.0,4,15,17,58,7,4,3,14,0,0
26,2023,K리그2,부천,안재준,FW,11,738,4,2,16,9,1,6,14,2,7,0,0,1,2,2,100.0,145,111,76.6,7,32,15,0.0,61,58,95.1,52,38,73.1,71,55,77.5,8,6,75.0,66,50,75.8,4,3,75.0,25,19,76.0,116,89,76.7,13,3,23.1,1,30,16,53.3,45,12,40.0,8,4,50.0,6,4,3,35,7,10,5,4,2,0
27,2023,K리그2,부천,이의형,FW,18,935,3,1,21,6,0,15,16,5,4,1,0,0,8,5,62.5,172,119,69.2,4,48,17,0.0,55,49,89.1,69,53,76.8,70,37,52.9,8,6,75.0,94,76,80.9,6,3,50.0,47,31,66.0,119,85,71.4,7,2,28.6,1,19,9,47.4,69,25,131.6,8,1,12.5,13,12,12,39,7,18,7,14,0,0
28,2023,K리그2,부천,이정빈,FW,88,762,1,0,16,4,5,7,8,8,1,7,5,2,2,2,100.0,283,228,80.6,6,71,33,0.0,119,114,95.8,93,81,87.1,69,57,82.6,19,13,68.4,195,158,81.0,35,22,62.9,94,73,77.7,154,133,86.4,18,8,44.4,3,3,1,33.3,14,1,33.3,15,6,40.0,5,7,6,42,12,10,7,19,1,0
