,년도,리그,소속,선수명,포지션,등번호,출전시간(분),득점,도움,슈팅,유효슈팅,차단된슈팅,벗어난슈팅,PA내슈팅,PA외슈팅,오프사이드,프리킥,코너킥,스로인,드리블시도,드리블성공,드리블성공%,패스시도,패스성공,패스성공%,키패스,전방패스시도,전방패스성공,전방패스성공%,후방패스시도,후방패스성공,후방패스성공%,횡패스시도,횡패스성공,횡패스성공%,공격지역패스시도,공격지역패스성공,공격지역패스성공%,수비지역패스시도,수비지역패스성공,수비지역패스성공%,중앙지역패스시도,중앙지역패스성공,중앙지역패스성공%,롱패스시도,롱패스성공,롱패스성공%,중거리패스시도,중거리패스성공,중거리패스성공%,숏패스시도,숏패스성공,숏패스성공%,크로스시도,크로스성공,크로스성공%,탈압박,지상경합시도,지상경합성공,지상경합성공%,공중경합시도,공중경합성공,공중경합성공%,태클시도,태클성공,태클성공%,클리어링,인터셉트,차단,획득,블락,볼미스,파울,피파울,경고,퇴장
68,2021,K리그1,수원FC,정충근,대기,19,722,0,0,13,4,3,6,7,6,1,0,0,9,4,1,25.0,247,187,75.7,13,70,44,0.0,85,82,96.5,92,61,66.3,137,99,72.3,27,19,70.4,83,69,83.1,9,4,44.4,67,50,74.6,171,133,77.8,26,6,23.1,1,102,41,40.2,42,7,6.9,1,1,100.0,11,12,37,54,0,13,5,11,1,0
69,2021,K리그1,수원FC,조상준,대기,29,102,0,0,1,0,0,1,1,0,0,0,0,0,5,2,40.0,32,18,56.2,1,7,2,0.0,10,8,80.0,15,8,53.3,20,10,50.0,2,1,50.0,10,7,70.0,1,0,0.0,8,4,50.0,23,14,60.9,5,0,0.0,0,19,8,42.1,5,2,10.5,0,0,0.0,0,3,3,5,0,1,1,1,0,0
70,2021,K리그1,수원FC,조유민,대기,20,172,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0.0,91,79,86.8,0,48,39,0.0,5,5,100.0,38,35,92.1,6,5,83.3,22,20,90.9,63,54,85.7,5,2,40.0,47,44,93.6,39,33,84.6,1,0,0.0,1,17,11,64.7,21,15,88.2,1,1,100.0,7,9,14,20,3,0,3,2,1,0
71,2021,K리그1,수원FC,최봉진,대기,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
72,2021,K리그1,수원FC,타르델리,대기,37,164,1,0,6,3,2,1,3,3,1,0,0,0,0,0,0.0,46,26,56.5,2,17,10,0.0,8,6,75.0,21,10,47.6,18,10,55.6,3,2,66.7,25,14,56.0,7,4,57.1,12,8,66.7,27,14,51.9,4,1,25.0,0,10,4,40.0,18,6,60.0,0,0,0.0,1,0,0,7,1,3,1,6,0,0
73,2021,K리그1,수원FC,한승규,대기,66,944,2,2,16,4,5,7,4,12,1,6,5,1,5,2,40.0,476,406,85.3,14,124,87,0.0,155,148,95.5,197,171,86.8,159,129,81.1,50,41,82.0,267,236,88.4,31,21,67.7,125,113,90.4,320,272,85.0,11,4,36.4,2,72,27,37.5,28,8,11.1,6,4,66.7,3,12,23,70,0,14,11,11,1,0
0,2021,K리그1,광주,신송훈,GK,31,96,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0.0,39,31,79.5,0,20,12,0.0,0,0,0.0,19,19,100.0,0,0,0.0,39,31,79.5,0,0,0.0,12,4,33.3,14,14,100.0,13,13,100.0,0,0,0.0,0,1,1,100.0,0,0,0.0,0,0,0.0,1,0,0,3,0,0,0,1,0,0
1,2021,K리그1,광주,윤보상,GK,77,2140,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0.0,528,240,45.5,0,467,181,0.0,0,0,0.0,61,59,96.7,0,0,0.0,528,240,45.5,0,0,0.0,422,135,32.0,65,64,98.5,41,41,100.0,0,0,0.0,0,3,3,100.0,0,0,0.0,5,2,40.0,16,3,10,98,0,1,0,2,1,0
2,2021,K리그1,광주,윤평국,GK,1,1064,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0.0,295,181,61.4,0,214,101,0.0,0,0,0.0,81,80,98.8,0,0,0.0,294,181,61.6,1,0,0.0,188,77,41.0,77,74,96.1,30,30,100.0,0,0,0.0,0,1,1,100.0,0,0,0.0,1,1,100.0,13,3,2,62,0,2,0,3,2,0
3,2021,K리그1,광주,이진형,GK,21,384,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0.0,94,70,74.5,0,69,45,0.0,0,0,0.0,25,25,100.0,0,0,0.0,94,70,74.5,0,0,0.0,45,21,46.7,30,30,100.0,19,19,100.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0.0,4,0,0,16,0,0,0,0,0,0
4,2021,K리그1,광주,곽광선,DF,22,460,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0.0,234,199,85.0,0,113,79,0.0,5,5,100.0,116,115,99.1,2,0,0.0,131,116,88.5,101,83,82.2,70,46,65.7,118,116,98.3,46,37,80.4,0,0,0.0,1,15,10,66.7,22,11,73.3,7,4,57.1,15,9,15,40,3,4,5,1,3,0
5,2021,K리그1,광주,김봉진,DF,90,96,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.0,20,15,75.0,0,5,2,0.0,3,3,100.0,12,10,83.3,2,2,100.0,9,6,66.7,9,7,77.8,5,2,40.0,8,8,100.0,7,5,71.4,0,0,0.0,0,1,1,100.0,6,3,300.0,0,0,0.0,5,1,5,12,1,1,1,1,0,0
6,2021,K리그1,광주,알렉스,DF,28,2684,1,0,21,3,6,12,9,12,0,79,0,4,0,0,0.0,"1,423","1,110",78.0,4,867,567,0.0,69,69,100.0,487,474,97.3,24,16,66.7,623,475,76.2,776,619,79.8,503,295,58.6,654,586,89.6,266,229,86.1,7,2,28.6,5,114,76,66.7,137,71,62.3,17,13,76.5,127,42,126,259,16,2,19,7,1,0
7,2021,K리그1,광주,여봉훈,DF,14,710,0,0,2,0,2,0,0,2,1,12,0,57,5,4,80.0,447,372,83.2,5,194,140,0.0,140,140,100.0,113,92,81.4,98,76,77.6,94,66,70.2,255,230,90.2,58,29,50.0,169,146,86.4,220,197,89.5,20,8,40.0,1,47,24,51.1,15,8,17.0,16,10,62.5,10,17,35,73,2,2,12,9,1,0
8,2021,K리그1,광주,이민기,DF,3,2066,0,2,10,2,5,3,4,6,2,16,0,214,10,5,50.0,"1,076",763,70.9,7,595,338,0.0,255,249,97.6,226,176,77.9,247,170,68.8,248,158,63.7,581,435,74.9,157,57,36.3,442,316,71.5,477,390,81.8,51,10,19.6,5,175,105,60.0,82,46,26.3,16,14,87.5,57,49,142,178,6,11,27,33,5,0
9,2021,K리그1,광주,이으뜸,DF,8,1462,0,3,18,5,5,8,3,15,0,48,34,117,5,3,60.0,747,497,66.5,18,395,208,0.0,146,145,99.3,206,144,69.9,190,94,49.5,161,98,60.9,396,305,77.0,188,64,34.0,290,210,72.4,269,223,82.9,109,20,18.3,0,62,27,43.5,49,28,45.2,9,4,44.4,52,17,68,110,3,2,9,21,2,0
10,2021,K리그1,광주,이지훈,DF,32,2741,0,0,0,0,0,0,0,0,1,6,0,210,15,4,26.7,"1,146",820,71.6,14,583,339,0.0,297,291,98.0,266,190,71.4,335,218,65.1,243,144,59.3,568,458,80.6,160,52,32.5,439,320,72.9,547,448,81.9,109,23,21.1,3,145,76,52.4,58,27,18.6,16,7,43.8,44,33,104,183,12,16,21,24,4,0
11,2021,K리그1,광주,이한도,DF,20,2904,2,0,12,3,1,8,12,0,2,66,0,0,1,1,100.0,"1,149",976,84.9,2,552,398,0.0,88,86,97.7,509,492,96.7,16,4,25.0,542,454,83.8,591,518,87.6,193,120,62.2,598,543,90.8,358,313,87.4,1,0,0.0,0,83,57,68.7,236,145,174.7,31,15,48.4,126,75,144,202,24,4,26,31,3,0
12,2021,K리그1,광주,이한샘,DF,33,293,0,0,1,1,0,0,1,0,0,5,0,0,0,0,0.0,162,134,82.7,0,95,67,0.0,7,7,100.0,60,60,100.0,1,0,0.0,82,65,79.3,79,69,87.3,38,24,63.2,77,67,87.0,47,43,91.5,0,0,0.0,0,10,9,90.0,20,9,90.0,5,2,40.0,8,6,14,46,1,1,3,1,0,0
13,2021,K리그1,광주,한희훈,DF,4,852,1,0,6,2,1,3,5,1,3,18,0,0,0,0,0.0,322,256,79.5,1,193,131,0.0,25,24,96.0,104,101,97.1,6,5,83.3,135,101,74.8,181,150,82.9,75,45,60.0,172,150,87.2,75,61,81.3,2,1,50.0,0,39,31,79.5,66,38,97.4,18,11,61.1,55,19,58,94,7,3,3,11,1,0
14,2021,K리그1,광주,김봉진,MF,90,192,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0.0,66,48,72.7,0,33,16,0.0,9,9,100.0,24,23,95.8,6,1,16.7,20,15,75.0,40,32,80.0,14,8,57.1,27,21,77.8,25,19,76.0,2,0,0.0,0,11,5,45.5,23,9,81.8,2,0,0.0,3,2,13,24,0,1,5,6,1,0
15,2021,K리그1,광주,김원식,MF,5,2174,0,0,12,2,5,5,4,8,4,18,0,0,3,1,33.3,681,538,79.0,6,280,169,0.0,101,100,99.0,300,269,89.7,78,58,74.4,131,95,72.5,472,385,81.6,76,49,64.5,286,235,82.2,319,254,79.6,3,0,0.0,1,140,69,49.3,123,57,40.7,36,16,44.4,45,35,98,214,10,5,53,18,6,0
16,2021,K리그1,광주,김종우,MF,10,865,2,1,17,5,6,6,7,10,1,30,17,4,3,1,33.3,380,271,71.3,16,127,66,0.0,109,104,95.4,144,101,70.1,152,87,57.2,40,29,72.5,188,155,82.4,61,30,49.2,125,93,74.4,194,148,76.3,51,12,23.5,3,115,46,40.0,34,13,11.3,3,1,33.3,3,10,26,75,0,8,15,24,1,0
17,2021,K리그1,광주,김주공,MF,11,1470,4,1,31,15,7,9,22,9,1,1,0,3,10,5,50.0,343,274,79.9,19,91,61,0.0,127,115,90.6,125,98,78.4,157,118,75.2,41,34,82.9,145,122,84.1,25,17,68.0,87,71,81.6,231,186,80.5,19,7,36.8,3,157,64,40.8,88,32,20.4,3,2,66.7,4,19,40,81,1,30,10,34,1,0
18,2021,K리그1,광주,송승민,MF,16,427,0,0,5,1,2,2,4,1,3,0,0,1,2,0,0.0,125,64,51.2,1,66,23,0.0,33,29,87.9,26,12,46.2,43,19,44.2,25,12,48.0,57,33,57.9,9,3,33.3,27,13,48.1,89,48,53.9,6,0,0.0,1,55,23,41.8,76,39,70.9,2,2,100.0,4,9,23,37,0,3,6,5,1,0
19,2021,K리그1,광주,엄원상,MF,7,955,3,1,13,6,3,4,13,0,5,0,0,7,6,2,33.3,238,155,65.1,6,83,48,0.0,60,53,88.3,95,54,56.8,111,62,55.9,18,10,55.6,109,83,76.1,12,7,58.3,55,32,58.2,171,116,67.8,29,3,10.3,2,74,30,40.5,44,16,21.6,4,1,25.0,5,10,25,34,0,12,8,15,0,0
20,2021,K리그1,광주,엄지성,MF,24,1383,3,0,31,11,9,11,19,12,1,1,1,30,17,4,23.5,387,257,66.4,11,152,80,0.0,99,88,88.9,136,89,65.4,194,122,62.9,41,27,65.9,152,108,71.1,35,17,48.6,119,74,62.2,233,166,71.2,34,10,29.4,1,117,46,39.3,91,37,31.6,3,2,66.7,9,18,46,90,2,14,14,17,0,0
21,2021,K리그1,광주,여봉훈,MF,14,141,0,0,2,1,0,1,0,2,0,1,0,0,0,0,0.0,45,36,80.0,0,20,13,0.0,8,8,100.0,17,15,88.2,8,6,75.0,5,3,60.0,32,27,84.4,5,4,80.0,20,15,75.0,20,17,85.0,0,0,0.0,1,12,7,58.3,4,1,8.3,1,1,100.0,1,3,6,9,1,1,3,1,1,0
22,2021,K리그1,광주,이민기,MF,3,76,0,0,1,0,0,1,1,0,0,0,0,0,1,1,100.0,28,17,60.7,2,11,5,0.0,6,6,100.0,11,6,54.5,15,10,66.7,3,3,100.0,10,4,40.0,2,1,50.0,10,7,70.0,16,9,56.2,3,1,33.3,0,10,4,40.0,2,2,20.0,2,0,0.0,0,2,2,6,0,2,0,0,0,0
23,2021,K리그1,광주,이순민,MF,44,1603,1,1,25,9,7,9,4,21,0,6,0,10,6,2,33.3,712,582,81.7,7,286,180,0.0,142,140,98.6,284,262,92.3,89,67,75.3,110,79,71.8,513,436,85.0,116,81,69.8,313,273,87.2,283,228,80.6,12,2,16.7,5,127,76,59.8,86,49,38.6,27,15,55.6,29,55,108,185,10,10,31,15,3,0
24,2021,K리그1,광주,이으뜸,MF,8,163,0,0,4,2,2,0,4,0,0,4,3,0,1,1,100.0,35,16,45.7,0,19,6,0.0,5,4,80.0,11,6,54.5,11,1,9.1,4,4,100.0,20,11,55.0,7,0,0.0,16,9,56.2,12,7,58.3,7,0,0.0,0,15,6,40.0,8,1,6.7,0,0,0.0,1,2,9,10,1,0,1,2,1,0
25,2021,K리그1,광주,이찬동,MF,40,1261,2,0,10,3,2,5,5,5,0,4,0,4,5,0,0.0,467,379,81.2,4,199,129,0.0,87,84,96.6,181,166,91.7,77,53,68.8,78,61,78.2,312,265,84.9,48,34,70.8,171,153,89.5,248,192,77.4,5,0,0.0,0,103,42,40.8,94,50,48.5,35,9,25.7,17,40,79,136,6,4,19,25,4,0
26,2021,K리그1,광주,이희균,MF,26,687,1,0,7,3,1,3,1,6,0,4,0,3,11,4,36.4,342,256,74.9,4,137,77,0.0,77,71,92.2,128,108,84.4,88,56,63.6,48,35,72.9,206,165,80.1,56,33,58.9,115,95,82.6,171,128,74.9,15,3,20.0,2,90,47,52.2,27,5,5.6,4,0,0.0,5,16,26,71,1,7,11,6,3,0
27,2021,K리그1,광주,한희훈,MF,4,419,0,0,1,0,0,1,1,0,0,2,0,0,1,1,100.0,176,137,77.8,3,97,63,0.0,32,30,93.8,47,44,93.6,21,14,66.7,43,31,72.1,112,92,82.1,25,13,52.0,69,55,79.7,82,69,84.1,2,1,50.0,0,28,16,57.1,26,17,60.7,14,9,64.3,12,15,20,52,1,1,6,7,3,0
28,2021,K리그1,광주,헤이스,MF,17,1985,3,4,52,20,13,19,21,31,3,57,58,7,21,9,42.9,798,577,72.3,31,284,176,0.0,171,155,90.6,343,246,71.7,372,239,64.2,49,38,77.6,377,300,79.6,140,71,50.7,279,207,74.2,379,299,78.9,109,31,28.4,6,279,148,53.0,137,49,17.6,20,5,25.0,7,35,87,149,4,24,36,56,5,0
29,2021,K리그1,광주,김종우,FW,10,267,1,1,6,3,3,0,2,4,1,2,7,2,2,1,50.0,120,93,77.5,6,45,32,0.0,38,35,92.1,37,26,70.3,50,30,60.0,4,4,100.0,66,59,89.4,17,10,58.8,39,31,79.5,64,52,81.2,9,1,11.1,5,30,15,50.0,17,7,23.3,1,0,0.0,2,6,3,15,0,4,10,7,1,0
30,2021,K리그1,광주,김주공,FW,11,521,1,0,5,1,3,1,5,0,1,0,0,0,6,3,50.0,109,81,74.3,2,20,11,0.0,43,38,88.4,46,32,69.6,44,32,72.7,8,5,62.5,57,44,77.2,3,2,66.7,31,28,90.3,75,51,68.0,6,1,16.7,5,45,14,31.1,35,8,17.8,0,0,0.0,2,3,9,21,1,5,5,12,0,0
31,2021,K리그1,광주,송승민,FW,16,207,0,0,3,0,1,2,2,1,1,0,0,0,1,0,0.0,46,27,58.7,1,16,7,0.0,17,12,70.6,13,8,61.5,17,6,35.3,5,5,100.0,24,16,66.7,3,1,33.3,10,8,80.0,33,18,54.5,2,0,0.0,0,18,4,22.2,21,8,44.4,1,1,100.0,2,2,5,18,1,3,9,4,0,0
32,2021,K리그1,광주,엄원상,FW,7,1113,3,0,24,12,4,8,19,5,6,0,0,5,6,2,33.3,259,165,63.7,5,77,36,0.0,79,74,93.7,103,55,53.4,155,94,60.6,13,7,53.8,91,64,70.3,12,2,16.7,67,47,70.1,180,116,64.4,24,2,8.3,0,94,41,43.6,48,11,11.7,4,1,25.0,6,10,26,63,0,10,4,20,0,0
33,2021,K리그1,광주,엄지성,FW,24,696,1,0,18,5,6,7,9,9,0,2,1,25,5,0,0.0,189,131,69.3,4,64,29,0.0,60,59,98.3,65,43,66.2,85,55,64.7,15,10,66.7,89,66,74.2,18,7,38.9,70,51,72.9,101,73,72.3,7,3,42.9,2,68,32,47.1,36,22,32.4,1,1,100.0,9,18,28,34,1,8,13,12,1,0
34,2021,K리그1,광주,이민기,FW,3,131,0,0,1,1,0,0,0,1,0,0,0,0,1,1,100.0,33,24,72.7,0,9,5,0.0,18,15,83.3,6,4,66.7,11,8,72.7,1,1,100.0,21,15,71.4,1,1,100.0,16,11,68.8,16,12,75.0,1,0,0.0,0,15,6,40.0,1,1,6.7,0,0,0.0,2,1,3,8,0,1,1,1,0,0
35,2021,K리그1,광주,펠리페,FW,9,924,3,1,25,10,7,8,22,3,3,0,0,3,7,3,42.9,234,154,65.8,8,81,36,0.0,72,62,86.1,81,56,69.1,121,73,60.3,5,5,100.0,108,76,70.4,12,5,41.7,70,47,67.1,152,102,67.1,7,2,28.6,1,91,44,48.4,192,97,106.6,1,0,0.0,8,8,14,38,0,7,20,25,2,0
36,2021,K리그1,광주,허율,FW,29,944,1,1,16,4,4,8,12,4,1,0,0,0,3,2,66.7,174,108,62.1,8,62,28,0.0,58,46,79.3,54,34,63.0,75,45,60.0,6,6,100.0,93,57,61.3,8,3,37.5,38,23,60.5,128,82,64.1,3,1,33.3,1,62,25,40.3,121,56,90.3,8,2,25.0,7,3,7,23,0,13,17,11,3,0
37,2021,K리그1,광주,헤이스,FW,17,197,1,1,3,1,1,1,2,1,2,5,4,0,1,1,100.0,76,54,71.1,3,28,17,0.0,14,11,78.6,34,26,76.5,28,16,57.1,7,7,100.0,41,31,75.6,15,9,60.0,10,7,70.0,51,38,74.5,10,4,40.0,0,23,7,30.4,20,6,26.1,2,0,0.0,1,2,6,13,0,1,4,5,1,0
38,2021,K리그1,광주,곽광선,대기,22,44,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.0,11,4,36.4,0,9,2,0.0,1,1,100.0,1,1,100.0,1,0,0.0,2,2,100.0,8,2,25.0,4,2,50.0,4,2,50.0,3,0,0.0,0,0,0.0,0,2,1,50.0,5,4,200.0,0,0,0.0,0,1,2,2,0,0,0,0,0,0
39,2021,K리그1,광주,김봉진,대기,90,273,0,0,2,1,0,1,1,1,0,3,0,0,1,0,0.0,105,79,75.2,1,47,28,0.0,13,13,100.0,45,38,84.4,11,8,72.7,28,20,71.4,66,51,77.3,27,18,66.7,41,31,75.6,37,30,81.1,0,0,0.0,0,27,19,70.4,32,19,70.4,2,2,100.0,12,8,27,30,2,2,2,1,1,0
40,2021,K리그1,광주,김원식,대기,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
41,2021,K리그1,광주,김종우,대기,10,136,2,0,3,2,0,1,2,1,0,8,4,1,0,0,0.0,58,42,72.4,5,28,17,0.0,15,15,100.0,15,10,66.7,22,14,63.6,9,6,66.7,27,22,81.5,12,6,50.0,13,10,76.9,33,26,78.8,9,4,44.4,0,13,10,76.9,5,1,7.7,0,0,0.0,1,1,5,14,0,4,2,4,0,0
42,2021,K리그1,광주,김주공,대기,11,287,0,0,7,0,2,5,6,1,0,0,0,2,2,2,100.0,76,56,73.7,2,21,13,0.0,37,32,86.5,18,11,61.1,41,30,73.2,5,4,80.0,30,22,73.3,1,1,100.0,22,15,68.2,53,40,75.5,6,0,0.0,2,29,14,48.3,20,10,34.5,1,1,100.0,1,2,8,20,0,4,4,4,0,0
43,2021,K리그1,광주,김효기,대기,30,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,16,6,37.5,0,7,1,0.0,4,3,75.0,5,2,40.0,3,0,0.0,2,2,100.0,11,4,36.4,0,0,0.0,5,2,40.0,11,4,36.4,0,0,0.0,0,9,2,22.2,11,6,66.7,0,0,0.0,0,0,1,2,0,1,3,0,1,0
44,2021,K리그1,광주,두현석,대기,13,187,1,0,4,2,0,2,3,1,0,0,0,3,2,0,0.0,65,52,80.0,2,25,18,0.0,21,21,100.0,19,13,68.4,27,22,81.5,6,3,50.0,32,27,84.4,6,4,66.7,18,13,72.2,41,35,85.4,5,2,40.0,0,15,4,26.7,4,2,13.3,0,0,0.0,0,0,3,11,0,3,7,6,0,0
45,2021,K리그1,광주,박정수,대기,6,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,5,5,100.0,0,4,4,0.0,0,0,0.0,1,1,100.0,1,1,100.0,1,1,100.0,3,3,100.0,1,1,100.0,2,2,100.0,2,2,100.0,0,0,0.0,0,1,0,0.0,1,1,100.0,1,0,0.0,0,0,1,4,0,1,0,0,0,0
46,2021,K리그1,광주,박준강,대기,2,14,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.0,11,9,81.8,0,2,2,0.0,3,3,100.0,6,4,66.7,6,4,66.7,3,3,100.0,2,2,100.0,2,0,0.0,1,1,100.0,8,8,100.0,2,0,0.0,0,1,0,0.0,0,0,0.0,1,0,0.0,0,0,1,0,0,0,1,0,0,0
47,2021,K리그1,광주,송승민,대기,16,185,0,1,6,2,2,2,5,1,2,0,0,1,1,0,0.0,50,32,64.0,4,19,10,0.0,15,12,80.0,16,10,62.5,27,16,59.3,5,4,80.0,18,12,66.7,0,0,0.0,9,6,66.7,41,26,63.4,1,0,0.0,0,23,10,43.5,23,10,43.5,0,0,0.0,0,2,9,8,0,2,0,3,0,0
48,2021,K리그1,광주,신송훈,대기,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
49,2021,K리그1,광주,알렉스,대기,28,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3,2,66.7,0,2,1,0.0,0,0,0.0,1,1,100.0,0,0,0.0,2,1,50.0,1,1,100.0,1,0,0.0,1,1,100.0,1,1,100.0,0,0,0.0,0,1,0,0.0,2,1,100.0,0,0,0.0,0,0,1,2,0,0,1,1,1,0
50,2021,K리그1,광주,엄원상,대기,7,118,0,0,3,1,2,0,2,1,0,0,0,0,1,0,0.0,34,24,70.6,0,10,4,0.0,12,12,100.0,12,8,66.7,23,14,60.9,4,4,100.0,7,6,85.7,2,2,100.0,8,6,75.0,24,16,66.7,3,0,0.0,1,13,5,38.5,7,0,0.0,0,0,0.0,1,1,2,10,0,2,0,5,0,0
51,2021,K리그1,광주,엄지성,대기,24,316,0,1,9,4,4,1,3,6,0,3,0,21,6,4,66.7,78,40,51.3,3,42,18,0.0,11,9,81.8,25,13,52.0,36,16,44.4,12,7,58.3,30,17,56.7,13,5,38.5,35,13,37.1,30,22,73.3,8,3,37.5,1,24,11,45.8,22,11,45.8,1,0,0.0,2,3,10,16,1,4,6,3,1,0
52,2021,K리그1,광주,여봉훈,대기,14,296,1,0,4,2,0,2,1,3,0,1,0,4,1,0,0.0,92,68,73.9,3,39,23,0.0,16,16,100.0,37,29,78.4,27,19,70.4,19,11,57.9,46,38,82.6,9,5,55.6,38,26,68.4,45,37,82.2,7,1,14.3,2,23,11,47.8,14,6,26.1,2,1,50.0,6,11,13,34,0,0,4,3,1,0
53,2021,K리그1,광주,윤보상,대기,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
54,2021,K리그1,광주,윤평국,대기,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
55,2021,K리그1,광주,이민기,대기,3,133,1,0,1,1,0,0,0,1,1,0,1,1,2,1,50.0,37,26,70.3,0,20,13,0.0,9,8,88.9,8,5,62.5,13,11,84.6,8,5,62.5,16,10,62.5,5,1,20.0,10,7,70.0,22,18,81.8,2,0,0.0,1,5,2,40.0,7,3,60.0,0,0,0.0,3,1,7,5,0,1,2,1,0,0
56,2021,K리그1,광주,이순민,대기,44,157,0,0,3,2,1,0,1,2,0,0,1,9,1,0,0.0,93,72,77.4,4,42,26,0.0,26,26,100.0,25,20,80.0,32,25,78.1,14,9,64.3,47,38,80.9,17,7,41.2,32,27,84.4,44,38,86.4,9,3,33.3,0,14,9,64.3,10,7,50.0,1,0,0.0,2,3,14,26,0,2,2,0,0,0
57,2021,K리그1,광주,이으뜸,대기,8,230,0,0,1,0,1,0,0,1,0,4,4,14,0,0,0.0,147,102,69.4,4,68,35,0.0,33,31,93.9,46,36,78.3,51,32,62.7,26,18,69.2,70,52,74.3,41,23,56.1,41,28,68.3,65,51,78.5,21,4,19.0,0,12,9,75.0,13,5,41.7,0,0,0.0,1,3,17,20,0,1,3,4,0,0
58,2021,K리그1,광주,이준용,대기,18,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2,1,50.0,0,1,0,0.0,1,1,100.0,0,0,0.0,2,1,50.0,0,0,0.0,0,0,0.0,0,0,0.0,1,1,100.0,1,0,0.0,0,0,0.0,0,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0,1,0,0,0,0,0,0
59,2021,K리그1,광주,이지훈,대기,32,77,0,0,1,0,1,0,1,0,0,0,0,13,2,1,50.0,35,22,62.9,0,20,13,0.0,4,4,100.0,11,5,45.5,17,10,58.8,4,1,25.0,14,11,78.6,5,2,40.0,7,5,71.4,23,15,65.2,6,1,16.7,0,2,2,100.0,1,0,0.0,0,0,0.0,1,1,3,8,0,1,1,0,0,0
60,2021,K리그1,광주,이진형,대기,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
61,2021,K리그1,광주,이찬동,대기,40,67,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.0,27,26,96.3,1,8,7,0.0,8,8,100.0,11,11,100.0,4,4,100.0,1,0,0.0,22,22,100.0,0,0,0.0,9,9,100.0,18,17,94.4,0,0,0.0,1,6,4,66.7,3,0,0.0,2,2,100.0,0,1,5,7,0,0,1,0,1,0
62,2021,K리그1,광주,이한도,대기,20,50,0,0,2,0,0,2,2,0,0,0,0,1,0,0,0.0,19,16,84.2,1,6,4,0.0,6,5,83.3,7,7,100.0,4,3,75.0,6,6,100.0,9,7,77.8,4,3,75.0,10,10,100.0,5,3,60.0,0,0,0.0,0,1,1,100.0,4,3,300.0,0,0,0.0,2,0,3,7,1,0,0,0,0,0
